State,District,Latitude,Longitude,Soil_phh2o_0-5cm,Soil_ocd_0-5cm,Soil_clay_0-5cm,Soil_sand_0-5cm,Soil_silt_0-5cm,Soil_bdod_0-5cm,Year,avg_temp,avg_humidity,avg_windspeed,avg_solarradiation
Maharastra,Sangli,17.1726928,74.5867654,7.3,20.3,41.9,34.8,23.3,1.5,2005 - 2006,24.27246575,64.56786301,3.166246575,19.53156164
Maharastra,Sangli,17.1726928,74.5867654,7.3,20.3,41.9,34.8,23.3,1.5,2006 - 2007,24.71224658,65.41994521,3.21430137,19.11750685
Maharastra,Sangli,17.1726928,74.5867654,7.3,20.3,41.9,34.8,23.3,1.5,2007 - 2008,24.39844262,64.19032787,3.147568306,19.3684153
Maharastra,Sangli,17.1726928,74.5867654,7.3,20.3,41.9,34.8,23.3,1.5,2008 - 2009,25.23043836,60.48057534,3.03090411,19.83821918
Maharastra,Sangli,17.1726928,74.5867654,7.3,20.3,41.9,34.8,23.3,1.5,2009 - 2010,25.22180822,65.12189041,3.157260274,18.92936986
Maharastra,Sangli,17.1726928,74.5867654,7.3,20.3,41.9,34.8,23.3,1.5,2010 - 2011,24.62306849,66.22410959,3.101753425,18.9650137
Maharastra,Sangli,17.1726928,74.5867654,7.3,20.3,41.9,34.8,23.3,1.5,2011 - 2012,24.87254098,59.63461749,3.271885246,19.55931694
Maharastra,Sangli,17.1726928,74.5867654,7.3,20.3,41.9,34.8,23.3,1.5,2012 - 2013,25.13139726,61.9749589,3.267671233,18.97016438
Maharastra,Sangli,17.1726928,74.5867654,7.3,20.3,41.9,34.8,23.3,1.5,2013 - 2014,24.85057534,63.4450411,3.10060274,18.86791781
Maharastra,Sangli,17.1726928,74.5867654,7.3,20.3,41.9,34.8,23.3,1.5,2014 - 2015,24.80279452,62.37523288,3.089452055,19.02693151
Maharastra,Sangli,17.1726928,74.5867654,7.3,20.3,41.9,34.8,23.3,1.5,2015 - 2016,26.04428962,58.24420765,2.997513661,19.53322404
Maharastra,Sangli,17.1726928,74.5867654,7.3,20.3,41.9,34.8,23.3,1.5,2016 - 2017,24.44964384,61.40917808,3.071890411,19.23005479
Maharastra,Sangli,17.1726928,74.5867654,7.3,20.3,41.9,34.8,23.3,1.5,2017 - 2018,24.62153425,64.38128767,2.770520548,18.57120548
Maharastra,Sangli,17.1726928,74.5867654,7.3,20.3,41.9,34.8,23.3,1.5,2018 - 2019,25.16624658,58.44183562,3.051369863,19.32405479
Maharastra,Sangli,17.1726928,74.5867654,7.3,20.3,41.9,34.8,23.3,1.5,2019 - 2020,24.79808743,70.85983607,2.987021858,18.05877049
Maharastra,Sangli,17.1726928,74.5867654,7.3,20.3,41.9,34.8,23.3,1.5,2020 - 2021,24.59336986,71.04739726,2.746684932,17.76515068
Maharastra,Sangli,17.1726928,74.5867654,7.3,20.3,41.9,34.8,23.3,1.5,2021 - 2022,24.52361644,70.19057534,2.822246575,17.8309863
Maharastra,Sangli,17.1726928,74.5867654,7.3,20.3,41.9,34.8,23.3,1.5,2022 - 2023,24.61769863,64.82783562,2.912630137,18.67608219
Maharastra,Satara,17.6361289,74.2982781,6.9,23.6,43.8,34.1,22.2,1.46,2001 - 2002,24.62854795,60.40632877,3.209945205,19.51687671
Maharastra,Satara,17.6361289,74.2982781,6.9,23.6,43.8,34.1,22.2,1.46,2002 - 2003,25.29654795,55.63857534,3.133808219,20.05
Maharastra,Satara,17.6361289,74.2982781,6.9,23.6,43.8,34.1,22.2,1.46,2003 - 2004,24.91404372,58.1195082,3.140628415,19.79969945
Maharastra,Satara,17.6361289,74.2982781,6.9,23.6,43.8,34.1,22.2,1.46,2004 - 2005,24.40380822,60.02613699,3.096219178,19.8489589
Maharastra,Satara,17.6361289,74.2982781,6.9,23.6,43.8,34.1,22.2,1.46,2005 - 2006,23.88035616,63.68712329,3.123068493,19.53156164
Maharastra,Satara,17.6361289,74.2982781,6.9,23.6,43.8,34.1,22.2,1.46,2006 - 2007,24.35545205,64.43068493,3.190356164,19.11750685
Maharastra,Satara,17.6361289,74.2982781,6.9,23.6,43.8,34.1,22.2,1.46,2007 - 2008,24.08614754,62.60581967,3.154153005,19.3684153
Maharastra,Satara,17.6361289,74.2982781,6.9,23.6,43.8,34.1,22.2,1.46,2008 - 2009,24.86336986,59.52893151,2.999890411,19.83821918
Maharastra,Satara,17.6361289,74.2982781,6.9,23.6,43.8,34.1,22.2,1.46,2009 - 2010,24.79928767,64.29613699,3.112246575,18.92936986
Maharastra,Satara,17.6361289,74.2982781,6.9,23.6,43.8,34.1,22.2,1.46,2010 - 2011,24.25293151,65.422,3.065616438,18.9650137
Maharastra,Satara,17.6361289,74.2982781,6.9,23.6,43.8,34.1,22.2,1.46,2011 - 2012,24.44614754,58.75423497,3.239808743,19.55931694
Maharastra,Satara,17.6361289,74.2982781,6.9,23.6,43.8,34.1,22.2,1.46,2012 - 2013,24.86290411,60.52849315,3.258164384,18.97016438
Maharastra,Satara,17.6361289,74.2982781,6.9,23.6,43.8,34.1,22.2,1.46,2013 - 2014,24.55865753,62.4530411,3.104493151,18.86791781
Maharastra,Satara,17.6361289,74.2982781,6.9,23.6,43.8,34.1,22.2,1.46,2014 - 2015,24.32156164,61.99726027,3.08369863,19.02693151
Maharastra,Satara,17.6361289,74.2982781,6.9,23.6,43.8,34.1,22.2,1.46,2015 - 2016,25.68153005,56.88377049,2.988661202,19.53322404
Maharastra,Satara,17.6361289,74.2982781,6.9,23.6,43.8,34.1,22.2,1.46,2016 - 2017,24.08876712,60.24052055,3.026328767,19.23005479
Maharastra,Satara,17.6361289,74.2982781,6.9,23.6,43.8,34.1,22.2,1.46,2017 - 2018,24.35558904,62.88736986,2.772054795,18.57120548
Maharastra,Satara,17.6361289,74.2982781,6.9,23.6,43.8,34.1,22.2,1.46,2018 - 2019,24.93605479,55.94767123,3.053424658,19.32405479
Maharastra,Satara,17.6361289,74.2982781,6.9,23.6,43.8,34.1,22.2,1.46,2019 - 2020,24.46371585,69.90745902,2.981557377,18.05877049
Maharastra,Satara,17.6361289,74.2982781,6.9,23.6,43.8,34.1,22.2,1.46,2020 - 2021,24.28257534,69.94624658,2.711452055,17.76515068
Maharastra,Satara,17.6361289,74.2982781,6.9,23.6,43.8,34.1,22.2,1.46,2021 - 2022,24.268,68.23427397,2.85909589,17.8309863
Maharastra,Satara,17.6361289,74.2982781,6.9,23.6,43.8,34.1,22.2,1.46,2022 - 2023,24.18331507,64.53915068,2.925479452,18.67608219
Maharastra,Sindhudurg,16.1357193,73.6522086,6.2,35,34,34.4,31.6,1.31,2001 - 2002,26.78224658,71.56945205,2.940657534,18.99378082
Maharastra,Sindhudurg,16.1357193,73.6522086,6.2,35,34,34.4,31.6,1.31,2002 - 2003,27.11926027,70.38120548,2.830958904,19.50865753
Maharastra,Sindhudurg,16.1357193,73.6522086,6.2,35,34,34.4,31.6,1.31,2003 - 2004,26.90352459,71.71262295,2.821612022,19.16562842
Maharastra,Sindhudurg,16.1357193,73.6522086,6.2,35,34,34.4,31.6,1.31,2004 - 2005,26.66145205,70.44290411,2.868136986,19.62219178
Maharastra,Sindhudurg,16.1357193,73.6522086,6.2,35,34,34.4,31.6,1.31,2005 - 2006,26.30764384,72.87326027,2.984931507,19.04410959
Maharastra,Sindhudurg,16.1357193,73.6522086,6.2,35,34,34.4,31.6,1.31,2006 - 2007,26.63024658,73.89767123,2.962465753,18.71643836
Maharastra,Sindhudurg,16.1357193,73.6522086,6.2,35,34,34.4,31.6,1.31,2007 - 2008,26.27142077,73.62478142,2.907131148,18.81934426
Maharastra,Sindhudurg,16.1357193,73.6522086,6.2,35,34,34.4,31.6,1.31,2008 - 2009,26.99917808,70.91769863,2.797452055,19.24038356
Maharastra,Sindhudurg,16.1357193,73.6522086,6.2,35,34,34.4,31.6,1.31,2009 - 2010,26.92219178,74.30391781,2.875917808,18.47556164
Maharastra,Sindhudurg,16.1357193,73.6522086,6.2,35,34,34.4,31.6,1.31,2010 - 2011,26.36109589,75.31676712,2.848849315,18.34446575
Maharastra,Sindhudurg,16.1357193,73.6522086,6.2,35,34,34.4,31.6,1.31,2011 - 2012,26.65357923,70.68142077,2.889371585,18.96595628
Maharastra,Sindhudurg,16.1357193,73.6522086,6.2,35,34,34.4,31.6,1.31,2012 - 2013,26.76024658,72.02646575,2.970273973,18.80890411
Maharastra,Sindhudurg,16.1357193,73.6522086,6.2,35,34,34.4,31.6,1.31,2013 - 2014,26.58268493,72.23991781,2.899534247,18.83624658
Maharastra,Sindhudurg,16.1357193,73.6522086,6.2,35,34,34.4,31.6,1.31,2014 - 2015,26.58465753,72.93071233,2.781041096,18.58271233
Maharastra,Sindhudurg,16.1357193,73.6522086,6.2,35,34,34.4,31.6,1.31,2015 - 2016,27.31699454,71.12174863,2.731448087,19.25060109
Maharastra,Sindhudurg,16.1357193,73.6522086,6.2,35,34,34.4,31.6,1.31,2016 - 2017,26.47649315,70.88671233,2.876027397,18.80726027
Maharastra,Sindhudurg,16.1357193,73.6522086,6.2,35,34,34.4,31.6,1.31,2017 - 2018,26.74082192,72.11709589,2.67939726,18.26093151
Maharastra,Sindhudurg,16.1357193,73.6522086,6.2,35,34,34.4,31.6,1.31,2018 - 2019,26.79526027,69.04405479,2.832575342,19.41016438
Maharastra,Sindhudurg,16.1357193,73.6522086,6.2,35,34,34.4,31.6,1.31,2019 - 2020,26.96153005,75.63601093,2.877431694,18.41587432
Maharastra,Sindhudurg,16.1357193,73.6522086,6.2,35,34,34.4,31.6,1.31,2020 - 2021,26.93290411,75.71326027,2.67969863,17.78879452
Maharastra,Sindhudurg,16.1357193,73.6522086,6.2,35,34,34.4,31.6,1.31,2021 - 2022,26.51553425,76.81443836,2.565506849,17.76654795
Maharastra,Sindhudurg,16.1357193,73.6522086,6.2,35,34,34.4,31.6,1.31,2022 - 2023,26.93290411,70.77205479,2.779917808,19.11706849
Maharastra,Solapur,17.8499067,75.2763203,7.2,19.2,51.3,24.9,23.9,1.52,2001 - 2002,26.19926027,54.36589041,3.024054795,19.87180822
Maharastra,Solapur,17.8499067,75.2763203,7.2,19.2,51.3,24.9,23.9,1.52,2002 - 2003,26.95750685,48.88227397,3.007506849,20.26717808
Maharastra,Solapur,17.8499067,75.2763203,7.2,19.2,51.3,24.9,23.9,1.52,2003 - 2004,26.54398907,51.69516393,3.020928962,20.11248634
Maharastra,Solapur,17.8499067,75.2763203,7.2,19.2,51.3,24.9,23.9,1.52,2004 - 2005,25.9909589,54.16852055,2.946164384,20.29964384
Maharastra,Solapur,17.8499067,75.2763203,7.2,19.2,51.3,24.9,23.9,1.52,2005 - 2006,25.41967123,58.07282192,2.87109589,19.87536986
Maharastra,Solapur,17.8499067,75.2763203,7.2,19.2,51.3,24.9,23.9,1.52,2006 - 2007,25.97115068,58.02742466,2.94769863,19.66632877
Maharastra,Solapur,17.8499067,75.2763203,7.2,19.2,51.3,24.9,23.9,1.52,2007 - 2008,25.79838798,55.32467213,2.987295082,19.86019126
Maharastra,Solapur,17.8499067,75.2763203,7.2,19.2,51.3,24.9,23.9,1.52,2008 - 2009,26.36369863,54.22846575,2.810684932,20.18410959
Maharastra,Solapur,17.8499067,75.2763203,7.2,19.2,51.3,24.9,23.9,1.52,2009 - 2010,26.51487671,57.53939726,2.983561644,19.40361644
Maharastra,Solapur,17.8499067,75.2763203,7.2,19.2,51.3,24.9,23.9,1.52,2010 - 2011,25.87465753,59.34071233,2.880082192,19.49265753
Maharastra,Solapur,17.8499067,75.2763203,7.2,19.2,51.3,24.9,23.9,1.52,2011 - 2012,26.24530055,51.36308743,3.057213115,20.00693989
Maharastra,Solapur,17.8499067,75.2763203,7.2,19.2,51.3,24.9,23.9,1.52,2012 - 2013,26.71082192,53.26326027,3.108246575,19.37717808
Maharastra,Solapur,17.8499067,75.2763203,7.2,19.2,51.3,24.9,23.9,1.52,2013 - 2014,26.17830137,56.95128767,3.024164384,19.2079726
Maharastra,Solapur,17.8499067,75.2763203,7.2,19.2,51.3,24.9,23.9,1.52,2014 - 2015,25.84917808,56.20405479,2.928547945,19.53986301
Maharastra,Solapur,17.8499067,75.2763203,7.2,19.2,51.3,24.9,23.9,1.52,2015 - 2016,27.51628415,49.69598361,2.883278689,19.82887978
Maharastra,Solapur,17.8499067,75.2763203,7.2,19.2,51.3,24.9,23.9,1.52,2016 - 2017,25.86884932,52.52641096,2.854493151,19.65594521
Maharastra,Solapur,17.8499067,75.2763203,7.2,19.2,51.3,24.9,23.9,1.52,2017 - 2018,26.25884932,54.39572603,2.663616438,18.97528767
Maharastra,Solapur,17.8499067,75.2763203,7.2,19.2,51.3,24.9,23.9,1.52,2018 - 2019,27.01750685,45.96479452,3.019479452,19.59578082
Maharastra,Solapur,17.8499067,75.2763203,7.2,19.2,51.3,24.9,23.9,1.52,2019 - 2020,26.3163388,62.29030055,2.903961749,18.6076776
Maharastra,Solapur,17.8499067,75.2763203,7.2,19.2,51.3,24.9,23.9,1.52,2020 - 2021,25.85706849,63.34523288,2.568630137,18.3579726
Maharastra,Solapur,17.8499067,75.2763203,7.2,19.2,51.3,24.9,23.9,1.52,2021 - 2022,26.22758904,59.37531507,2.823315068,18.12271233
Maharastra,Solapur,17.8499067,75.2763203,7.2,19.2,51.3,24.9,23.9,1.52,2022 - 2023,25.84520548,58.1580274,2.816520548,18.93109589
Maharastra,Wardha,20.8256231,78.6131455,7.3,19.2,39.5,20.7,39.8,1.54,2001 - 2002,26.89873973,52.25523288,2.256739726,19.14813699
Maharastra,Wardha,20.8256231,78.6131455,7.3,19.2,39.5,20.7,39.8,1.54,2002 - 2003,27.38684932,48.78835616,2.378465753,19.70887671
Maharastra,Wardha,20.8256231,78.6131455,7.3,19.2,39.5,20.7,39.8,1.54,2003 - 2004,26.4015847,58.67204918,2.287185792,19.16696721
Maharastra,Wardha,20.8256231,78.6131455,7.3,19.2,39.5,20.7,39.8,1.54,2004 - 2005,27.09180822,50.86282192,2.204575342,19.48449315
Maharastra,Wardha,20.8256231,78.6131455,7.3,19.2,39.5,20.7,39.8,1.54,2005 - 2006,26.14452055,56.87816438,2.192082192,19.20813699
Maharastra,Wardha,20.8256231,78.6131455,7.3,19.2,39.5,20.7,39.8,1.54,2006 - 2007,26.84991781,55.98016438,2.217589041,18.89145205
Maharastra,Wardha,20.8256231,78.6131455,7.3,19.2,39.5,20.7,39.8,1.54,2007 - 2008,26.29467213,53.52355191,2.167622951,19.16210383
Maharastra,Wardha,20.8256231,78.6131455,7.3,19.2,39.5,20.7,39.8,1.54,2008 - 2009,27.54586301,50.06619178,2.12430137,19.44827397
Maharastra,Wardha,20.8256231,78.6131455,7.3,19.2,39.5,20.7,39.8,1.54,2009 - 2010,27.31580822,53.20471233,2.269123288,19.21830137
Maharastra,Wardha,20.8256231,78.6131455,7.3,19.2,39.5,20.7,39.8,1.54,2010 - 2011,26.32024658,60.05767123,2.076794521,18.48509589
Maharastra,Wardha,20.8256231,78.6131455,7.3,19.2,39.5,20.7,39.8,1.54,2011 - 2012,26.7876776,51.69622951,2.210819672,19.29983607
Maharastra,Wardha,20.8256231,78.6131455,7.3,19.2,39.5,20.7,39.8,1.54,2012 - 2013,26.41936986,57.82736986,2.278383562,18.0449863
Maharastra,Wardha,20.8256231,78.6131455,7.3,19.2,39.5,20.7,39.8,1.54,2013 - 2014,26.26761644,60.88964384,2.26709589,18.008
Maharastra,Wardha,20.8256231,78.6131455,7.3,19.2,39.5,20.7,39.8,1.54,2014 - 2015,26.468,55.43939726,2.265232877,18.70876712
Maharastra,Wardha,20.8256231,78.6131455,7.3,19.2,39.5,20.7,39.8,1.54,2015 - 2016,27.72210383,51.95196721,2.203743169,19.16663934
Maharastra,Wardha,20.8256231,78.6131455,7.3,19.2,39.5,20.7,39.8,1.54,2016 - 2017,26.42854795,53.88679452,2.208410959,19.19772603
Maharastra,Wardha,20.8256231,78.6131455,7.3,19.2,39.5,20.7,39.8,1.54,2017 - 2018,27.00591781,52.39852055,2.001424658,18.55923288
Maharastra,Wardha,20.8256231,78.6131455,7.3,19.2,39.5,20.7,39.8,1.54,2018 - 2019,27.09684932,48.28232877,2.277369863,18.67726027
Maharastra,Wardha,20.8256231,78.6131455,7.3,19.2,39.5,20.7,39.8,1.54,2019 - 2020,25.44051913,66.62838798,2.187595628,17.2826776
Maharastra,Wardha,20.8256231,78.6131455,7.3,19.2,39.5,20.7,39.8,1.54,2020 - 2021,26.11378082,59.92580822,1.924739726,17.65
Maharastra,Wardha,20.8256231,78.6131455,7.3,19.2,39.5,20.7,39.8,1.54,2021 - 2022,26.61427397,59.02452055,2.044493151,17.88758904
Maharastra,Wardha,20.8256231,78.6131455,7.3,19.2,39.5,20.7,39.8,1.54,2022 - 2023,25.91276712,60.9229589,2.065178082,17.98241096
Maharastra,Washim,20.2874178,77.2369655,7.2,18,52.9,23.3,23.8,1.62,2001 - 2002,26.83312329,50.83879452,2.417917808,19.29410959
Maharastra,Washim,20.2874178,77.2369655,7.2,18,52.9,23.3,23.8,1.62,2002 - 2003,27.28112329,47.79854795,2.605150685,19.75164384
Maharastra,Washim,20.2874178,77.2369655,7.2,18,52.9,23.3,23.8,1.62,2003 - 2004,26.4065847,56.48956284,2.517540984,19.3089071
Maharastra,Washim,20.2874178,77.2369655,7.2,18,52.9,23.3,23.8,1.62,2004 - 2005,26.9569863,50.01753425,2.470273973,19.54134247
Maharastra,Washim,20.2874178,77.2369655,7.2,18,52.9,23.3,23.8,1.62,2005 - 2006,25.96991781,56.58027397,2.348383562,19.37205479
Maharastra,Washim,20.2874178,77.2369655,7.2,18,52.9,23.3,23.8,1.62,2006 - 2007,26.74868493,55.36424658,2.403808219,18.95210959
Maharastra,Washim,20.2874178,77.2369655,7.2,18,52.9,23.3,23.8,1.62,2007 - 2008,26.33896175,51.99773224,2.367213115,19.33046448
Maharastra,Washim,20.2874178,77.2369655,7.2,18,52.9,23.3,23.8,1.62,2008 - 2009,27.44884932,48.92235616,2.359643836,19.47832877
Maharastra,Washim,20.2874178,77.2369655,7.2,18,52.9,23.3,23.8,1.62,2009 - 2010,27.16035616,53.62728767,2.429178082,19.12849315
Maharastra,Washim,20.2874178,77.2369655,7.2,18,52.9,23.3,23.8,1.62,2010 - 2011,26.30991781,59.10772603,2.338657534,18.80013699
Maharastra,Washim,20.2874178,77.2369655,7.2,18,52.9,23.3,23.8,1.62,2011 - 2012,26.65945355,50.44322404,2.443688525,19.39472678
Maharastra,Washim,20.2874178,77.2369655,7.2,18,52.9,23.3,23.8,1.62,2012 - 2013,26.39969863,57.15046575,2.503041096,18.25032877
Maharastra,Washim,20.2874178,77.2369655,7.2,18,52.9,23.3,23.8,1.62,2013 - 2014,26.28843836,59.02391781,2.524493151,18.19115068
Maharastra,Washim,20.2874178,77.2369655,7.2,18,52.9,23.3,23.8,1.62,2014 - 2015,26.52915068,53.98854795,2.456684932,18.8230137
Maharastra,Washim,20.2874178,77.2369655,7.2,18,52.9,23.3,23.8,1.62,2015 - 2016,27.85672131,48.81874317,2.425300546,19.27098361
Maharastra,Washim,20.2874178,77.2369655,7.2,18,52.9,23.3,23.8,1.62,2016 - 2017,26.32641096,52.21857534,2.385780822,19.30635616
Maharastra,Washim,20.2874178,77.2369655,7.2,18,52.9,23.3,23.8,1.62,2017 - 2018,27.0920274,49.98194521,2.261068493,18.50871233
Maharastra,Washim,20.2874178,77.2369655,7.2,18,52.9,23.3,23.8,1.62,2018 - 2019,26.99632877,46.40654795,2.485260274,18.93778082
Maharastra,Washim,20.2874178,77.2369655,7.2,18,52.9,23.3,23.8,1.62,2019 - 2020,25.93617486,63.6447541,2.385382514,17.45467213
Maharastra,Washim,20.2874178,77.2369655,7.2,18,52.9,23.3,23.8,1.62,2020 - 2021,26.32778082,58.55153425,2.136794521,17.78668493
Maharastra,Washim,20.2874178,77.2369655,7.2,18,52.9,23.3,23.8,1.62,2021 - 2022,26.42334247,59.55978082,2.237452055,18.05076712
Maharastra,Washim,20.2874178,77.2369655,7.2,18,52.9,23.3,23.8,1.62,2022 - 2023,25.98723288,59.55761644,2.319260274,18.18331507
Maharastra,Yavatmal,20.0638677,78.3565663,7.1,17.8,44.6,27.2,28.2,1.6,2001 - 2002,27.11424658,53.17723288,2.291534247,19.14813699
Maharastra,Yavatmal,20.0638677,78.3565663,7.1,17.8,44.6,27.2,28.2,1.6,2002 - 2003,27.68243836,48.62769863,2.461260274,19.70887671
Maharastra,Yavatmal,20.0638677,78.3565663,7.1,17.8,44.6,27.2,28.2,1.6,2003 - 2004,26.63374317,58.65527322,2.358989071,19.16696721
Maharastra,Yavatmal,20.0638677,78.3565663,7.1,17.8,44.6,27.2,28.2,1.6,2004 - 2005,27.30243836,51.28117808,2.286575342,19.48449315
Maharastra,Yavatmal,20.0638677,78.3565663,7.1,17.8,44.6,27.2,28.2,1.6,2005 - 2006,26.13438356,58.92758904,2.186136986,19.20813699
Maharastra,Yavatmal,20.0638677,78.3565663,7.1,17.8,44.6,27.2,28.2,1.6,2006 - 2007,27.02063014,56.6179726,2.274821918,18.89145205
Maharastra,Yavatmal,20.0638677,78.3565663,7.1,17.8,44.6,27.2,28.2,1.6,2007 - 2008,26.41188525,54.75871585,2.208387978,19.16210383
Maharastra,Yavatmal,20.0638677,78.3565663,7.1,17.8,44.6,27.2,28.2,1.6,2008 - 2009,27.56216438,51.306,2.147780822,19.44827397
Maharastra,Yavatmal,20.0638677,78.3565663,7.1,17.8,44.6,27.2,28.2,1.6,2009 - 2010,27.58789041,53.79230137,2.274547945,19.21830137
Maharastra,Yavatmal,20.0638677,78.3565663,7.1,17.8,44.6,27.2,28.2,1.6,2010 - 2011,26.52317808,60.83821918,2.206438356,18.48509589
Maharastra,Yavatmal,20.0638677,78.3565663,7.1,17.8,44.6,27.2,28.2,1.6,2011 - 2012,27.06300546,51.50286885,2.299672131,19.29983607
Maharastra,Yavatmal,20.0638677,78.3565663,7.1,17.8,44.6,27.2,28.2,1.6,2012 - 2013,26.73372603,58.69194521,2.316109589,18.0449863
Maharastra,Yavatmal,20.0638677,78.3565663,7.1,17.8,44.6,27.2,28.2,1.6,2013 - 2014,26.494,61.06293151,2.301342466,18.008
Maharastra,Yavatmal,20.0638677,78.3565663,7.1,17.8,44.6,27.2,28.2,1.6,2014 - 2015,26.75306849,55.1300274,2.304465753,18.70876712
Maharastra,Yavatmal,20.0638677,78.3565663,7.1,17.8,44.6,27.2,28.2,1.6,2015 - 2016,28.49095628,48.67956284,2.279234973,19.16663934
Maharastra,Yavatmal,20.0638677,78.3565663,7.1,17.8,44.6,27.2,28.2,1.6,2016 - 2017,26.70717808,52.70528767,2.279342466,19.19772603
Maharastra,Yavatmal,20.0638677,78.3565663,7.1,17.8,44.6,27.2,28.2,1.6,2017 - 2018,27.56183562,50.00706849,2.137671233,18.55923288
Maharastra,Yavatmal,20.0638677,78.3565663,7.1,17.8,44.6,27.2,28.2,1.6,2018 - 2019,27.49791781,47.57287671,2.348219178,18.67726027
Maharastra,Yavatmal,20.0638677,78.3565663,7.1,17.8,44.6,27.2,28.2,1.6,2019 - 2020,26.54262295,62.70644809,2.275519126,17.2826776
Maharastra,Yavatmal,20.0638677,78.3565663,7.1,17.8,44.6,27.2,28.2,1.6,2020 - 2021,26.72260274,58.48536986,2.05539726,17.65
Maharastra,Yavatmal,20.0638677,78.3565663,7.1,17.8,44.6,27.2,28.2,1.6,2021 - 2022,26.70884932,61.02123288,2.055041096,17.88758904
Maharastra,Yavatmal,20.0638677,78.3565663,7.1,17.8,44.6,27.2,28.2,1.6,2022 - 2023,26.40873973,59.8050411,2.151287671,17.98241096
Uttar Pradesh,Aligarh,27.8761073,78.1358153,8.4,21.4,19.8,49.4,30.8,1.43,2000 - 2001,26.2500274,38.36526027,1.914136986,18.30172603
Uttar Pradesh,Aligarh,27.8761073,78.1358153,8.4,21.4,19.8,49.4,30.8,1.43,2001 - 2002,26.74728767,37.3890137,1.821369863,18.25939726
Uttar Pradesh,Aligarh,27.8761073,78.1358153,8.4,21.4,19.8,49.4,30.8,1.43,2002 - 2003,26.56572603,40.23630137,1.957232877,17.69484932
Uttar Pradesh,Aligarh,27.8761073,78.1358153,8.4,21.4,19.8,49.4,30.8,1.43,2003 - 2004,25.3570765,50.94663934,1.870874317,17.42937158
Uttar Pradesh,Aligarh,27.8761073,78.1358153,8.4,21.4,19.8,49.4,30.8,1.43,2004 - 2005,25.99616438,45.16654795,1.898958904,18.11306849
Uttar Pradesh,Aligarh,27.8761073,78.1358153,8.4,21.4,19.8,49.4,30.8,1.43,2005 - 2006,25.91745205,44.77536986,2.086383562,18.09769863
Uttar Pradesh,Aligarh,27.8761073,78.1358153,8.4,21.4,19.8,49.4,30.8,1.43,2006 - 2007,26.32534247,45.78772603,2.159178082,17.99071233
Uttar Pradesh,Aligarh,27.8761073,78.1358153,8.4,21.4,19.8,49.4,30.8,1.43,2007 - 2008,25.43702186,44.13857923,1.914617486,17.4542623
Uttar Pradesh,Aligarh,27.8761073,78.1358153,8.4,21.4,19.8,49.4,30.8,1.43,2008 - 2009,25.66846575,51.79249315,1.861753425,17.95572603
Uttar Pradesh,Aligarh,27.8761073,78.1358153,8.4,21.4,19.8,49.4,30.8,1.43,2009 - 2010,26.64257534,44.0569589,1.875616438,17.78041096
Uttar Pradesh,Aligarh,27.8761073,78.1358153,8.4,21.4,19.8,49.4,30.8,1.43,2010 - 2011,24.74260274,57.38630137,1.776410959,17.30956164
Uttar Pradesh,Aligarh,27.8761073,78.1358153,8.4,21.4,19.8,49.4,30.8,1.43,2011 - 2012,25.1752459,50.11734973,1.962923497,17.66893443
Uttar Pradesh,Aligarh,27.8761073,78.1358153,8.4,21.4,19.8,49.4,30.8,1.43,2012 - 2013,24.79827397,49.15263014,2.033917808,17.30060274
Uttar Pradesh,Aligarh,27.8761073,78.1358153,8.4,21.4,19.8,49.4,30.8,1.43,2013 - 2014,24.24389041,57.23564384,1.807232877,17.26827397
Uttar Pradesh,Aligarh,27.8761073,78.1358153,8.4,21.4,19.8,49.4,30.8,1.43,2014 - 2015,25.78060274,42.63457534,1.909506849,17.51687671
Uttar Pradesh,Aligarh,27.8761073,78.1358153,8.4,21.4,19.8,49.4,30.8,1.43,2015 - 2016,26.97576503,37.18338798,1.856174863,17.76174863
Uttar Pradesh,Aligarh,27.8761073,78.1358153,8.4,21.4,19.8,49.4,30.8,1.43,2016 - 2017,26.05309589,42.88586301,1.892410959,17.61019178
Uttar Pradesh,Aligarh,27.8761073,78.1358153,8.4,21.4,19.8,49.4,30.8,1.43,2017 - 2018,26.40808219,40.60528767,1.941561644,16.97320548
Uttar Pradesh,Aligarh,27.8761073,78.1358153,8.4,21.4,19.8,49.4,30.8,1.43,2018 - 2019,25.04712329,51.20520548,1.920547945,17.11471233
Uttar Pradesh,Aligarh,27.8761073,78.1358153,8.4,21.4,19.8,49.4,30.8,1.43,2019 - 2020,25.23494536,53.77622951,1.911885246,16.28472678
Uttar Pradesh,Aligarh,27.8761073,78.1358153,8.4,21.4,19.8,49.4,30.8,1.43,2020 - 2021,25.9970137,43.05427397,1.94769863,17.15690411
Uttar Pradesh,Aligarh,27.8761073,78.1358153,8.4,21.4,19.8,49.4,30.8,1.43,2021 - 2022,25.19849315,56.25136986,1.836438356,16.73010959
